0 0.01327114028989163
1 0.9806190880460891
0 0.007842962674130509
0 0.3646354593428904
0 0.021301498141598162
1 0.9518880541517896
0 0.7374483525311896
1 0.9684192589716226
0 0.01130037222809328
0 0.014607140694108428
1 0.966970629125598
0 0.7065255587139663
0 0.03444999846511487
0 0.1307774367489953
0 0.021848688817452156
0 0.009212255117198998
0 0.8692538362281543
0 0.01356612190792892
0 0.17505870742893823
1 0.9592269187760099
0 0.008396479741213334
1 0.9617716858075037
0 0.01859517812303069
0 0.030454675985972787
1 0.9709372305673725
1 0.9415595931545778
1 0.9718895128140905
1 0.9536997298928269
1 0.9111967540769002
0 0.7891633338396699
0 0.012147416360856839
1 0.9760887998562147
1 0.9796579038475455
0 0.01993038111585077
1 0.9477759270651712
0 0.05868252811139826
0 0.01933989065258425
0 0.04350318905561387
0 0.007300997163338045
1 0.9487454720792236
1 0.9843141355760728
1 0.9810807963871949
1 0.9575387301388805
1 0.9680969506293309
0 0.013607061912363733
1 0.9709716692560546
0 0.08006804531792752
1 0.9736751236060137
1 0.9795096200507709
1 0.9762599891559829
0 0.00827262130847889
1 0.9762704062625526
0 0.5847550745395297
0 0.018638507945517965
0 0.5739403259196644
1 0.9638837857887238
1 0.9071951329032295
1 0.9632282538268895
0 0.11109324421935605
0 0.682928289188523
1 0.976262109695268
0 0.031364282531122396
0 0.016377563412093128
1 0.9513501393239971
1 0.9791103198108019
0 0.00827262130847889
0 0.013442776315058184
0 0.010753331675400438
1 0.9507764489634885
0 0.009212255117198998
1 0.9631055422770041
0 0.7475387784978647
0 0.07326747104763733
0 0.005903630654347269
1 0.9678630989171817
0 0.030454675985972787
0 0.01607597056128347
1 0.9498927862847227
0 0.008854739529745179
0 0.0169474400727645
1 0.9748093937911552
0 0.006748663412961983
0 0.715451275594361
0 0.020903506501083427
0 0.03416837557958471
1 0.9696227546723041
1 0.9561749893326885
1 0.9407831105101444
0 0.013721890613867518
0 0.7195514462875647
0 0.03258680464972073
1 0.9788226252006921
0 0.008396479741213334
1 0.986369552518164
0 0.08727158863292497
0 0.013116946634432256
0 0.017290050909779184
0 0.009112590510317238
0 0.012827480557165543
1 0.9751038796626281
0 0.02226105198092627
1 0.9600422998633693
1 0.90049535115098
0 0.02389327813554917
1 0.9762906719569443
0 0.011920324630095605
0 0.22603482836492342
1 0.9725713794374635
0 0.005903630654347269
1 0.9618114178316826
0 0.5108486238221476
1 0.9016958916804689
1 0.9596539988782385
0 0.0194448051943499
0 0.868768926870391
0 0.01472029070146532
0 0.01568787144353332
0 0.4930407934740963
1 0.9734225735598142
1 0.9719300643136652
1 0.9634456712272397
0 0.007763368389681233
1 0.9649363537969513
1 0.9727118723127524
0 0.6935040011418735
0 0.05290384859127151
1 0.9793355922651145
1 0.9611418908118183
1 0.963491048926964
1 0.957358011709289
0 0.006451265979601049
0 0.6374356410021362
0 0.05086483754882997
0 0.030176229797796925
1 0.9674321137815777
1 0.9731195606740484
0 0.03283331815894638
0 0.00827262130847889
0 0.11170226993641907
1 0.9678630989171817
0 0.17610189089043402
0 0.19025337677324422
0 0.027654400681828964
1 0.9825293115635784
1 0.9774653026090491
0 0.009112590510317238
0 0.014607140694108428
0 0.045568217498735256
1 0.9167731264308332
0 0.06827235478999133
1 0.9621191927395004
0 0.39230244179042884
0 0.006748663412961983
0 0.01130037222809328
0 0.025260386842628577
1 0.950013361480284
0 0.03249067602539888
0 0.027192921621861144
0 0.3857128636541441
1 0.9718379303746889
0 0.6512852910330575
1 0.9807179429327395
1 0.90049535115098
1 0.9688941743171171
0 0.07785257659424137
0 0.03378831796419714
0 0.017290050909779184
0 0.014635320432258354
0 0.025904262961560003
0 0.011484977776452247
0 0.005903630654347269
1 0.9629001468873695
0 0.05555539136236881
0 0.025827895562521866
1 0.9076031791675396
1 0.9772478447535748
1 0.9739981087586427
0 0.022372691890622964
0 0.010158592822281057
0 0.057679169488753027
0 0.3943066437420244
0 0.01356612190792892
0 0.007300997163338045
1 0.9686194883516238
0 0.0146161469670981
0 0.019886654439681992
0 0.05290384859127151
0 0.009841207031593842
0 0.6081111413453171
1 0.9590842289762941
0 0.6922289231620258
0 0.4605994131075687
0 0.008396479741213334
0 0.06827235478999133
0 0.013035587242842255
0 0.01130037222809328
0 0.8694554052158482
0 0.011484977776452247
0 0.01607587977501885
1 0.9003496824970993
1 0.9639483799658827
0 0.015554602693381957
1 0.9829925025303785
0 0.010753331675400438
0 0.6081111413453171
1 0.973452657759311
